clean_name,singer_id,technique,group,group_folder,song,wav_path,tg_path,has_tg,gt_lyrics,gt_lyrics_clean
EN-Alto-1__mixed_falsetto__technique__la_vie_en_rose__0002,EN-Alto-1,mixed_falsetto,technique,Mixed_Voice_Group,la vie en rose,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0002.TextGrid,True,and though i close my eyes i see la vie en rose,and though i close my eyes i see la vie en rose
EN-Alto-1__mixed_falsetto__technique__la_vie_en_rose__0003,EN-Alto-1,mixed_falsetto,technique,Mixed_Voice_Group,la vie en rose,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0003.TextGrid,True,when you press me to your heart i'm in a world apart a world where roses bloom,when you press me to your heart im in a world apart a world where roses bloom
EN-Alto-1__mixed_falsetto__technique__la_vie_en_rose__0001,EN-Alto-1,mixed_falsetto,technique,Mixed_Voice_Group,la vie en rose,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0001.TextGrid,True,this is la vie en rose when you kiss me heaven sighs,this is la vie en rose when you kiss me heaven sighs
EN-Alto-1__mixed_falsetto__technique__la_vie_en_rose__0000,EN-Alto-1,mixed_falsetto,technique,Mixed_Voice_Group,la vie en rose,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/la vie en rose/Mixed_Voice_Group/0000.TextGrid,True,hold me close and hold me fast the magic spell you cast,hold me close and hold me fast the magic spell you cast
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0010,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0010.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0004,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0004.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0005,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0005.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0011,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0011.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0007,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0007.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0013,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0013.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0012,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0012.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0006,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0006.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0002,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0002.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0003,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0003.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0001,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0001.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0000,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0000.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0014,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0014.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0008,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0008.wav,,False,,
EN-Alto-1__mixed_falsetto__speech__you_raise_me_up__0009,EN-Alto-1,mixed_falsetto,speech,Paired_Speech_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Paired_Speech_Group/0009.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0010,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0010.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0004,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0004.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0005,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0005.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0011,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0011.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0007,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0007.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0013,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0013.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0012,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0012.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0006,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0006.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0002,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0002.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0003,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0003.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0001,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0001.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0000,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0000.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0014,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0014.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0008,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0008.wav,,False,,
EN-Alto-1__mixed_falsetto__control__you_raise_me_up__0009,EN-Alto-1,mixed_falsetto,control,Control_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Control_Group/0009.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0010,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0010.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0004,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0004.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0005,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0005.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0011,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0011.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0007,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0007.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0013,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0013.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0012,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0012.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0006,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0006.wav,,False,,
EN-Alto-1__mixed_falsetto__technique__you_raise_me_up__0002,EN-Alto-1,mixed_falsetto,technique,Falsetto_Group,you raise me up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/you raise me up/Falsetto_Group/0002.wav,,False,,
