phoneme,dur_ms,f0_mean,f0_std,f0_range,singer_id,technique,has_mix,has_falsetto,has_breathy,has_pharyngeal,has_vibrato,has_glissando
W,60.0,264.2338317861351,3.0520728546992046,9.137526257040804,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH1,130.0,261.2054154858104,6.876933121790585,18.70183214521211,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
R,59.99999999999994,247.0941262311264,6.074823916964913,17.17555397552664,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IY1,180.00000000000006,249.74002437848827,2.711844731710741,10.235982430244206,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
M,79.99999999999996,244.120074406964,4.30170729166915,12.788789029814893,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,30.00000000000003,253.66194455691814,0.997244755982783,2.2122173338760263,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
NG,30.00000000000003,250.60995247055567,0.5557733783176081,1.3540284130646398,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,270.0,263.6700535347104,21.1793822504879,63.007982154487024,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AO1,449.99999999999994,346.77282484606536,16.81944674208997,63.83511562492055,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
NG,90.99999999999997,336.0918854692021,0.6751167184916476,1.8914304344918378,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,50.00000000000004,335.4564157974846,0.5468452594781733,1.5943262262624103,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH1,310.00000000000006,334.79212913885766,2.799857869582369,10.290558150312734,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
V,109.99999999999987,313.9395212720002,3.4488991437629526,8.143121613125345,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AE1,199.99999999999974,238.69424446257403,8.84939885973596,34.19439787079497,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
T,40.000000000000036,246.92602748834332,6.7802812321944,17.274677277261844,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,60.00000000000006,260.6688128377603,2.2193094392376436,6.310013257304888,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
UH1,60.00000000000006,264.2232998427761,0.13298746079012,0.33734065428575377,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AA1,209.99999999999997,253.76170030699228,6.107437868124429,17.398797954399782,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,80.00000000000007,245.56216916051736,13.423867802527441,37.562031250230405,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
Y,60.00000000000006,286.8903972073863,37.02197709141607,79.59018091710541,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AO1,270.0,356.48108698237115,20.22461478903193,68.725505386512,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
R,29.999999999999805,360.19295335653374,7.138918889362937,17.309923867458735,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
F,129.9999999999999,363.97134053022495,12.352878093977036,37.5321740957836,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
EY1,229.99999999999997,329.8259228275736,5.5751599649353825,18.417806751584067,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AE1,120.00000000000011,322.21401879566827,5.8121324243473795,18.272984976154078,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,140.00000000000057,335.2573747535352,1.8683076341074567,7.665093152699626,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
R,49.99999999999982,434.3573542688242,8.914423548427457,24.862229827144745,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH1,150.00000000000034,442.0804515702605,6.135146223746161,20.855821617537345,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
NG,161.99999999999991,448.0956178481003,4.706565503235056,13.972451663547815,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AO1,40.000000000000036,446.29165449690834,0.359544089335765,0.9454530739953384,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,29.99999999999936,445.32142136112,0.10839150056474978,0.2653598873404235,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AA1,30.00000000000025,445.17546858995826,0.31918605155294444,0.7171048272867893,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,389.99999999999966,442.2545936022588,1.405656334891001,8.357423482302522,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,203.00000000000028,442.7154243631594,12.587232035285025,55.336016676458314,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
P,102.99999999999976,424.30157208795464,22.266524422647727,51.657447970215685,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
R,84.00000000000051,424.87751709045045,6.365752557435142,19.53460838565036,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IY0,151.99999999999926,418.55247064918836,1.4136248268390617,4.187961740649769,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
T,113.00000000000043,445.1724959327956,8.27980172516929,27.265371432395227,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
EH1,107.99999999999966,446.32665331498595,4.1479303356284,15.238392512328687,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,94.00000000000031,425.10076357804456,8.413965127944481,24.786109760525562,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
D,107.99999999999966,387.4678126595008,13.095636541643811,37.65706352759827,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
ER0,1346.000000000001,424.64875986269436,11.26809507242732,41.207839299250224,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
Z,137.9999999999999,377.3911293913575,2.1201405126016812,5.191924853924377,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
W,350.9999999999991,416.2537432094206,14.542279635072868,56.43778732016102,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH1,30.000000000001137,370.30384092947656,0.08586824915088169,0.21026279737264986,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
N,110.99999999999888,375.8160831106821,2.8521518019696344,8.039459674142506,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
D,30.000000000001137,378.97461496699833,0.22175746562511603,0.5325947336301056,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
EY1,1719.9999999999989,376.39011602829567,6.928564558001076,56.16999318585255,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
AA1,160.00000000000003,228.49062898878609,5.365074824130648,16.751278802849072,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
L,69.99999999999996,239.19194140871008,2.748903442472673,7.782541399786169,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
M,90.00000000000003,237.9381862170902,0.6374079242438732,2.0715572299195912,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AY1,120.0,236.38838712798022,1.4959641320090888,4.340096888694461,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
R,40.000000000000036,237.7766787670093,1.6154990120202353,4.15298513734399,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
EH1,160.00000000000003,239.8529280090942,1.0235687899342178,3.478805464904724,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
N,130.0,239.11162734142766,2.9566297645020354,11.039379512486533,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
EH1,120.00000000000011,231.53392403465205,11.902473735843827,35.50894999089931,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
L,279.99999999999983,240.07092821632457,1.9159810576131049,6.214765392382162,EN-Tenor-1,mixed_voice,1,0,0,0,0,1
M,120.00000000000011,242.28417363186364,6.397136438052436,19.765084616098505,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
IY1,340.00000000000006,287.7273636054161,18.758639535202366,55.56093023289094,EN-Tenor-1,mixed_voice,1,0,0,0,0,1
AY1,339.9999999999999,232.08675851120708,7.508341947036788,28.7069822947239,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
SH,189.99999999999994,228.17869127211011,4.361775788651353,10.68309784134999,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
UH1,200.00000000000017,244.21122275026772,3.502552207656981,13.819642400893315,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
M,140.0000000000001,227.74294061790215,6.063349974390162,25.419239574881004,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
UW1,160.00000000000014,245.0729965223404,5.642999821047632,20.41602481876876,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
V,80.99999999999996,185.45622578046743,6.11210886307097,17.301260706871346,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AA1,389.99999999999966,212.91360485601726,15.322476877607347,42.0846098888114,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
N,140.0000000000001,200.02579125050502,2.744993671672456,9.23744975161344,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AH0,59.99999999999961,209.61209820172922,0.8127907976349229,2.295943253329682,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
M,209.99999999999997,204.97217784335572,5.353851348060161,15.611125842838817,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
L,50.00000000000071,216.0866557957044,4.282424387981023,11.745158499617787,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AY1,169.99999999999994,231.40670184935644,5.352832246752014,17.305301905314394,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
IH0,199.9999999999993,243.04710682711408,1.5770168263303928,4.824831214725577,EN-Tenor-1,mixed_voice,1,0,0,0,0,1
NG,30.00000000000025,243.0943289637968,0.2547688497114589,0.5893804383176757,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
IH0,150.00000000000034,240.4444530022858,1.349887744289884,4.411141897228731,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
N,160.00000000000014,237.92224102703983,0.9524786424966399,2.861183138808059,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
DH,59.99999999999961,244.90696576623895,2.6102021156448076,7.043809226154281,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
IY0,200.00000000000017,242.06579385288956,2.704429165014846,8.196193633669793,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
OW1,370.0000000000001,236.6675905146883,3.682970900773117,14.312830440707387,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AH0,230.00000000000043,267.3338031119831,7.284701663549855,31.183418577422685,EN-Tenor-1,mixed_voice,1,0,0,0,0,1
N,129.9999999999999,297.4262905198687,6.674307277994645,20.65041093736204,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
IH1,209.99999999999997,233.9751155934698,2.7436306562597954,9.384919643673129,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
NG,70.00000000000028,240.45237443305618,0.321375063912936,1.0297040031827862,EN-Tenor-1,mixed_voice,1,0,0,0,0,1
IH0,169.99999999999994,240.09112994249313,2.88455868150948,8.437211719051476,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
NG,30.999999999999694,239.90310135496284,1.5027322402541383,3.6733421526585914,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
Y,80.00000000000007,243.63276110182642,0.23474562127453086,0.7500001108477647,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
UH1,220.00000000000063,239.9832084536373,2.823530211166862,8.703446388696392,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
R,49.99999999999982,239.94966647719107,4.873363674341347,12.502408531764218,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AO1,429.9999999999997,211.97568513800687,15.059173205651003,38.3216775649548,EN-Tenor-1,mixed_voice,1,0,0,0,0,1
NG,120.00000000000011,203.4340237012338,4.521422684371821,14.661321864603224,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
AY1,187.0,395.43649581499363,9.324211555997907,38.69221401072002,EN-Tenor-1,breathy,0,1,1,0,0,0
M,110.99999999999999,419.19954763724905,3.909549858990631,12.07121159390016,EN-Tenor-1,breathy,0,1,1,0,0,0
AA1,240.00000000000006,416.2899639651717,3.4305932787090185,11.156034807000765,EN-Tenor-1,breathy,0,1,1,0,0,0
F,53.999999999999936,414.717791450408,0.8632795641368749,2.418627784453463,EN-Tenor-1,breathy,0,1,1,0,0,0
DH,57.00000000000005,412.3469203442863,1.5946490680677732,4.477562627146995,EN-Tenor-1,breathy,0,1,1,0,0,0
AH0,178.99999999999994,408.07329902108495,10.82509135612245,35.32858616911108,EN-Tenor-1,breathy,0,1,1,0,0,0
D,110.99999999999999,395.4656001009019,5.984457486823648,13.533746100419137,EN-Tenor-1,breathy,0,1,1,0,0,0
IY1,519.0,404.4951842604284,15.854836680435472,47.89176077911242,EN-Tenor-1,breathy,0,1,1,0,0,0
P,72.00000000000006,379.2648414849,21.91757073575712,59.53793912066641,EN-Tenor-1,breathy,0,1,1,0,0,0
EH1,270.9999999999999,349.36021997386035,9.674020340528426,38.03840404882783,EN-Tenor-1,breathy,0,1,1,0,0,0
N,485.0000000000001,380.04704704881834,20.349627709911697,58.35529589889859,EN-Tenor-1,breathy,0,1,1,0,0,1
D,109.99999999999987,347.81103609151046,0.968523124789388,2.931336789047009,EN-Tenor-1,breathy,0,1,1,0,0,1
W,30.00000000000025,345.7843721456168,0.22097549070440312,0.5365964536924253,EN-Tenor-1,breathy,0,1,1,0,0,0
AA1,259.9999999999998,341.2016416854068,3.0193834319237682,15.00493006624663,EN-Tenor-1,breathy,0,1,1,0,0,0
CH,80.00000000000007,312.34674575387635,6.562453596003965,19.75282455119401,EN-Tenor-1,breathy,0,1,1,0,0,0
AE1,209.99999999999997,338.70204381231423,3.5015405627494856,12.338323602596006,EN-Tenor-1,breathy,0,1,1,0,0,0
Z,109.99999999999987,329.6428819620181,6.858095523755126,18.107159454364535,EN-Tenor-1,breathy,0,1,1,0,0,0
AY1,280.0000000000002,363.9251322563514,17.01386972927907,47.74692063203605,EN-Tenor-1,breathy,0,1,1,0,0,0
D,49.99999999999982,376.1006092707913,3.954005847302862,10.978010956519768,EN-Tenor-1,breathy,0,1,1,0,0,0
AY1,300.0000000000003,356.0699135076075,18.469362612382735,66.01124859691089,EN-Tenor-1,breathy,0,1,1,0,0,0
V,29.999999999999805,305.679608610858,0.9238602170704718,2.2262277686278935,EN-Tenor-1,breathy,0,1,1,0,0,0
IH1,739.9999999999998,306.82531865214895,2.1726809275273844,8.556260388053204,EN-Tenor-1,breathy,0,1,1,0,0,0
N,49.99999999999982,296.68474254480117,1.9133745484174562,4.8985727301468955,EN-Tenor-1,breathy,0,1,1,0,0,0
AY1,99.99999999999964,350.86331684724723,2.0956812320366955,5.583541486178717,EN-Tenor-1,breathy,0,1,1,0,0,0
L,240.00000000000023,373.5873972770849,14.82564221229368,36.55709174223591,EN-Tenor-1,breathy,0,1,1,0,0,0
N,30.00000000000025,388.36192633819775,2.7364658647657136,6.702673866929331,EN-Tenor-1,breathy,0,1,1,0,0,0
EH1,269.99999999999955,390.7812935322105,1.4541813119080238,4.424427976228344,EN-Tenor-1,breathy,0,1,1,0,0,0
V,30.00000000000025,388.99383097063674,0.16249348051692605,0.35934634705546387,EN-Tenor-1,breathy,0,1,1,0,0,0
ER0,205.00000000000006,386.8873616731404,1.6934010148850642,5.489438761563065,EN-Tenor-1,breathy,0,1,1,0,0,0
M,83.99999999999963,391.1787608961423,3.7668387874011895,11.146576834238829,EN-Tenor-1,breathy,0,1,1,0,0,0
IY1,695.0000000000002,401.2891464247703,60.05129236022767,170.6561694428371,EN-Tenor-1,breathy,0,1,1,0,0,1
DH,91.0000000000002,303.2839184087497,1.2887610316189761,3.5914160478764643,EN-Tenor-1,breathy,0,1,1,0,0,0
AH0,274.9999999999995,302.2050015998415,3.063039378615045,10.70283899663849,EN-Tenor-1,breathy,0,1,1,0,0,0
<AP>,310.0000000000005,306.2270846917275,2.5326376217122024,5.610107105784834,EN-Tenor-1,breathy,0,0,0,0,0,0
R,134.99999999999977,289.5456730880832,4.892054555934378,15.409472467740727,EN-Tenor-1,breathy,0,1,1,0,0,0
AW1,1865.0000000000002,362.02677763816814,27.847094577936744,95.32400204243646,EN-Tenor-1,breathy,0,1,1,0,0,1
N,125.99999999999945,382.5896610234227,4.2631299252876325,12.4502110902352,EN-Tenor-1,breathy,0,1,1,0,0,0
D,115.00000000000021,371.0274192710547,1.8571840505611377,5.7517556890711035,EN-Tenor-1,breathy,0,1,1,0,0,0
<SP>,189.00000000000006,371.56004233926893,1.5563666161369816,4.227173137351144,EN-Tenor-1,breathy,0,0,0,0,0,0
DH,120.0,401.22263908415835,16.806419325803443,57.89853648038883,EN-Tenor-1,glissando,1,0,0,0,0,0
IH1,510.0,461.8789661174014,20.087910434210226,51.99796736133294,EN-Tenor-1,glissando,1,0,0,0,0,1
S,140.0,465.315172356355,6.696478103761735,18.627952836250017,EN-Tenor-1,glissando,1,0,0,0,0,0
N,120.0,354.24268252279813,11.005793690831458,36.28730619813712,EN-Tenor-1,glissando,1,0,0,0,0,0
AY1,727.0,376.8266028126284,2.900171939721089,15.072424297675866,EN-Tenor-1,glissando,1,0,0,0,0,0
IH1,523.0000000000001,454.26077615563577,21.835407109641803,65.84827089081381,EN-Tenor-1,glissando,1,0,0,0,0,0
Z,90.99999999999974,453.1799571094483,4.335825342246757,14.62817008490265,EN-Tenor-1,glissando,1,0,0,0,0,0
F,169.99999999999994,416.1255125000563,49.788643011983474,112.95551186057202,EN-Tenor-1,glissando,1,0,0,0,0,0
L,30.00000000000025,359.7785806863248,1.359976228927995,3.3255083626331157,EN-Tenor-1,glissando,1,0,0,0,0,0
AO1,660.0000000000001,378.1357015239548,4.617894769619696,22.816234481433355,EN-Tenor-1,glissando,1,0,0,0,0,0
L,119.99999999999966,352.04298128487676,29.277148163332278,73.29810968837677,EN-Tenor-1,glissando,1,0,0,0,0,1
AH0,290.00000000000006,299.9341114137314,24.09629066935177,74.39077094573275,EN-Tenor-1,glissando,1,0,0,0,0,1
S,110.00000000000031,283.29313620534197,7.023171662156353,18.76770609129113,EN-Tenor-1,glissando,1,0,0,0,0,0
D,50.00000000000027,354.26160787282214,2.2358875806113727,5.471937177374457,EN-Tenor-1,glissando,1,0,0,0,0,0
OW1,259.9999999999998,393.3959428345753,24.743858928242386,67.67518174043181,EN-Tenor-1,glissando,1,0,0,0,0,1
N,60.0000000000005,416.8839507121298,2.4078253615775838,7.102223253061027,EN-Tenor-1,glissando,1,0,0,0,0,0
Y,30.00000000000025,487.70109502796237,1.2955121104511091,3.1657760673938924,EN-Tenor-1,glissando,1,0,0,0,0,0
UW1,250.0,445.31459940813767,30.728134879172284,87.26276240659331,EN-Tenor-1,glissando,1,0,0,0,0,0
L,100.00000000000054,420.08384819887505,0.6024914086784892,2.457681844964384,EN-Tenor-1,glissando,1,0,0,0,0,0
EH1,173.00000000000006,424.6255191142204,1.1344730127448073,4.655122613999708,EN-Tenor-1,glissando,1,0,0,0,0,0
T,165.9999999999995,417.2697046758047,18.172023865224315,54.99786046165269,EN-Tenor-1,glissando,1,0,0,0,0,0
IH0,411.99999999999994,354.62588747389424,42.72581357562448,126.41574610512146,EN-Tenor-1,glissando,1,0,0,0,0,0
G,70.00000000000028,297.4579112135128,8.66630446948427,23.168974071497587,EN-Tenor-1,glissando,1,0,0,0,0,0
OW1,399.9999999999995,310.84482380202684,7.594090826616124,33.53123502843579,EN-Tenor-1,glissando,1,0,0,0,0,0
<AP>,370.0000000000001,294.1635857173303,0.5383239589480997,1.312514045051671,EN-Tenor-1,glissando,0,0,0,0,0,0
B,30.0,357.7957677507631,2.918029605582578,7.108940568723142,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,490.0,378.9235878494258,2.8922404949146263,16.249186497771404,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,419.99999999999994,395.60024437753566,10.241719305727202,27.251585021157666,EN-Tenor-1,vibrato,1,0,0,0,0,0
K,70.00000000000006,378.5743013065181,8.954821705828873,22.89471478495716,EN-Tenor-1,vibrato,1,0,0,0,0,0
AE1,379.9999999999999,404.7087712720811,1.5378513057987655,5.864442536892852,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,40.000000000000036,403.0271423443295,1.018227880823556,2.606551038839882,EN-Tenor-1,vibrato,1,0,0,0,0,0
T,30.00000000000003,396.189513138597,1.6977171498707622,4.1298528103945955,EN-Tenor-1,vibrato,1,0,0,0,0,0
F,30.00000000000003,400.9916367342133,5.972151421048333,14.604546459118183,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,409.99999999999994,407.0221973339614,2.4707397091923546,12.823818212013919,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,119.99999999999989,254.59440448653254,2.6705195252639866,7.139421972335356,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,110.00000000000031,261.5808488438906,7.120220600633094,21.657094440824835,EN-Tenor-1,vibrato,1,0,0,0,1,0
ER1,2640.0,324.1385927025701,15.81139015176633,59.10875504256853,EN-Tenor-1,vibrato,1,0,0,0,1,0
D,29.99999999999936,326.9359095611783,2.1205308437565673,5.18029246210466,EN-Tenor-1,vibrato,1,0,0,0,1,0
Z,92.99999999999997,328.17735631846796,0.6410825136024872,1.4233842472968377,EN-Tenor-1,vibrato,1,0,0,0,1,0
EH1,209.99999999999997,254.4039633678562,1.3472671404919756,4.104250609763341,EN-Tenor-1,vibrato,1,0,0,0,0,0
V,40.000000000000036,261.4317312563287,5.539790988987905,14.191472931150514,EN-Tenor-1,vibrato,1,0,0,0,0,0
R,40.000000000000036,292.570792526379,6.282010327734918,16.624144421307165,EN-Tenor-1,vibrato,1,0,0,0,0,1
IY0,120.00000000000011,289.280071173987,15.373043183103736,43.82873690265092,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,399.9999999999995,314.8119894130579,15.553486453416179,50.754641132377515,EN-Tenor-1,vibrato,1,0,0,0,0,0
M,80.00000000000007,327.96808713514986,3.245499650652257,9.396603572085723,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,50.00000000000071,338.10995913152357,0.7262948252146503,1.9533210351243042,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,330.00000000000006,333.7517069768301,4.191648567321805,17.253187688119795,EN-Tenor-1,vibrato,1,0,0,0,0,0
S,109.99999999999943,331.55113774391907,6.750437318074156,15.272154660935485,EN-Tenor-1,vibrato,1,0,0,0,0,0
EY1,459.99999999999994,335.470166406641,2.863757679179882,12.403448680832355,EN-Tenor-1,vibrato,1,0,0,0,0,0
UH2,400.00000000000034,379.80241319233704,2.897662465233567,14.021008470336255,EN-Tenor-1,vibrato,1,0,0,0,0,0
D,49.99999999999982,376.00293873825757,8.236507436385443,21.813412712573438,EN-Tenor-1,vibrato,1,0,0,0,0,0
B,30.00000000000025,388.85291364012807,0.604476510721524,1.474986363564085,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,480.9999999999999,399.51366282720727,10.328182671296977,28.986032122244694,EN-Tenor-1,vibrato,1,0,0,0,0,0
B,39.99999999999915,407.80623805865855,0.29934217274539854,0.7707262958279557,EN-Tenor-1,vibrato,1,0,0,0,0,0
EY1,360.0000000000012,406.8860675224061,0.7210775831300859,3.5297122763461175,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY0,50.00000000000071,401.51297979777263,7.831919996224565,18.13660793762608,EN-Tenor-1,vibrato,1,0,0,0,0,0
IH0,609.9999999999994,314.4667115662851,75.79207031127511,189.6555409749663,EN-Tenor-1,vibrato,1,0,0,0,0,1
HH,49.999999999998934,226.29016259682626,5.072879500766813,12.82315022264467,EN-Tenor-1,vibrato,1,0,0,0,1,0
ER1,2270.0000000000014,230.5490128763503,8.490963133762492,42.50200886435994,EN-Tenor-1,vibrato,1,0,0,0,1,1
IH1,80.00000000000001,474.2466251404772,8.20867524522507,25.379147298456473,EN-Tenor-1,breathy,0,1,1,0,0,0
NG,79.99999999999999,479.151854198939,2.790333324055042,7.732143737823549,EN-Tenor-1,breathy,0,1,1,0,0,0
K,221.99999999999997,478.50975717691836,2.3089068728311397,9.19823968926255,EN-Tenor-1,breathy,0,1,1,0,0,0
AY1,349.0,498.2763258670677,19.125907283542837,74.86797806250172,EN-Tenor-1,breathy,0,1,1,0,0,0
