clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,and the award <SP> for the best liar goes to you <SP> for makin' me believe <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,ooh <SP> ohh <SP> yeah <SP> yeah yeah <SP> yeah <SP> yeah <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> ohh how about a round of applause <SP> yeah <SP> standin ovation <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,tryin to apologize you're so ugly when you cry,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,<SP> but you put on quite a show really had me goin' <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,<SP> new money <SP> suit and tie <SP> i can read you like a magazine <SP> ain't it funny <SP>,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,if the high was worth the pain <SP> got <SP> a long list of <SP> ex lovers <SP> they'll tell you <SP> i'm insane <SP> cause you know <SP> i love the players <SP> and you love the game <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,<SP> so it's gonna be forever <SP> or it's gonna go down <SP> in flames <SP> you can tell me when it's over <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,look at that face <SP> you look like <SP> my next <SP> mistake <SP> love's a game <SP> wanna play <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> nice to meet you where you been <SP> i could show you incredible things <SP> magic madness <SP> heaven <SP> sin <SP> saw you there <SP> and i thought <SP> oh my god <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,rumors fly <SP> and i know you heard about me <SP> so hey <SP> let's be friends <SP> i'm dying to see how this one ends <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,oh <SP> it's been a while <SP> since i have even heard from you <SP> heard from you <SP>,unfolling in all the good harms i found myself loaning for tange
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,and a <SP> tight little skirt <SP> and when we go crashing down <SP> we,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,we come back <SP> every time <SP> we never go out of style <SP> we never go out of style <SP>,and the hear keeping ne so hack oer i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,classic thing <SP> that you like <SP> and when we go crashing <SP> down <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,come back every time <SP> cause we never go <SP> out of style <SP> we never go out of style,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,could <SP> end in burning flames or paradise <SP> fade into view <SP>,or do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> midnight <SP> you come and pick me up <SP> no headlights <SP> long drive <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,<SP> you got that james dean daydream <SP> look in your eye <SP> and i got that red lip <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,you've got that long hair slick <SP> back <SP> white t shirt <SP> and i <SP> got that good girl faith <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,<SP> but i can see us lost in the memory <SP> august slipped away <SP> into a moment in time,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,wanting was enough for me it was enough <SP> to live for the hope of it all <SP> cancel plans just in case you'd call <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,cause you were never mine <SP> back when we were still changing for the better <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,whispers of are you sure never have i ever before <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> salt air <SP> and the rust on your door <SP> i never needed anything more,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,cause <SP> it was never mine <SP> and i can see us twisted in bedsheets <SP> august sipped away <SP> like a bottle of wine <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,and say meet me behind the mall <SP> so much for summer love <SP> and saying us <SP> cause you weren't mine to lose,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,<SP> see you <SP> make your way through the crowd <SP> and say hello <SP> little <SP> did i know <SP>,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,all there's left to do is run <SP> you'll be the prince <SP> and <SP> i'll be the princess <SP> it's a love story baby <SP> just say yes <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,<SP> and i said <SP> romeo take me somewhere we can be alone <SP> i'll be waiting <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,on <SP> a <SP> balcony in <SP> summer air <SP> see the lights <SP> see the party <SP> the ball gowns <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> we were both young when i first saw you <SP> i closed my eyes and the flashback starts <SP> i'm standing there,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,that you were romeo <SP> you were throwing pebbles <SP> and my daddy said <SP> stay away from juliet <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,romeo save me <SP> they're trying to tell me how to feel <SP> this love is difficult <SP> but <SP> it's real <SP> don't be afraid <SP> we'll make it out of <SP> this mess <SP> it's a love story baby <SP> just say yes <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,you're all i have <SP> you're all i have <SP>,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,who sits alone talking to the moon,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,try to get to you <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,<SP> talking to the moon <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,i want you back <SP> my neighbors think i'm crazy <SP> but they don't understand <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> i know you're somewhere out there somewhere far away <SP> i want you back <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,at night <SP> when the stars light on my room <SP> i sit by myself <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,in hopes you're on the other side <SP> talking to me too <SP> or <SP> am i a fool <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__mixed_voice__speech__0010,EN-Tenor-1,mixed_voice,speech,so <SP> when i'm all choked up <SP> but i can't <SP> find the words,when the sun goes down in the bear on play i always
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,it's buried in my soul like california gold <SP>,unfolling in all the good harms i found myself loaning for tange
EN-Tenor-1__mixed_voice__speech__0014,EN-Tenor-1,mixed_voice,speech,when you look at me and the whole world fades,in the sallow we are far from the sallonar
EN-Tenor-1__mixed_voice__speech__0011,EN-Tenor-1,mixed_voice,speech,every time we say goodbye baby it hurts <SP>,remember us this way way
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,when the sun goes down and the band won't play <SP>,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,the part of me that's you will never die <SP> so when i'm all choked up <SP> but i can't <SP> find the words <SP>,and the hear keeping ne so hack oer i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,<SP> but all i really know you're where i wanna go <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0012,EN-Tenor-1,mixed_voice,speech,when the sun goes down and the band won't play <SP>,when you look at me and the howard face
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,i'll always remember us this way,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,oh yeah <SP> i don't wanna be just a memory baby yeah <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,you look at me and babe <SP> i wanna catch on fire <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__mixed_voice__speech__0015,EN-Tenor-1,mixed_voice,speech,i'll always remember us this way,ioll always rememberers this way
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> that arizona sky burning in your eyes <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0013,EN-Tenor-1,mixed_voice,speech,i'll always remember us this way way <SP>,i always rememberers this way
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,you found the light in me that i couldn't find,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,every time we say goodbye baby it hurts <SP>,in all the good harms i found myself loning for change and in the bad hams i fear myself
EN-Tenor-1__mixed_voice__speech__0010,EN-Tenor-1,mixed_voice,speech,just <SP> love me yeah <SP> just love me <SP> all you need to do is love me yeah <SP>,when the sun goes down in the bear on play i always
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,so you can put me together and throw me against the wall <SP>,unfolling in all the good harms i found myself loaning for tange
EN-Tenor-1__mixed_voice__speech__0014,EN-Tenor-1,mixed_voice,speech,don't you stop loving me <SP> don't quit <SP> loving me <SP> just stop <SP> loving me,in the sallow we are far from the sallonar
EN-Tenor-1__mixed_voice__speech__0011,EN-Tenor-1,mixed_voice,speech,got me like <SP> ah ah ah <SP> ow i'm tired of <SP> being played like a violin <SP>,remember us this way way
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,must be love on the brain <SP> yeah <SP> and it keeps cursing <SP> my name,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,<SP> must be love on the brain that's got me feeling this way <SP>,and the hear keeping ne so hack oer i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,don't you stop loving me <SP> don't <SP> quit loving me <SP> just stop loving it babe <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__mixed_voice__speech__0012,EN-Tenor-1,mixed_voice,speech,what do i gotta do to <SP> get in your motherfuckin' heart <SP>,when you look at me and the howard face
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,no matter what i do <SP> i'm no good without you <SP> and i can't get enough <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,must be love on the brain <SP> then you keep loving me,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,high <SP> baby you got me like oh <SP> you love when i fall apart,ot do you need more either something else you are searching for
